travel,(comment | complementOf)* differentFrom disjointWith+,csc_matrix,ms_bfs_based_rpq,1,7,0.28883133299677866,0
travel,comment (complementOf | differentFrom)* disjointWith+,csc_matrix,ms_bfs_based_rpq,1,7,0.20459924999886425,0
travel,((comment | complementOf)+ differentFrom)* disjointWith,csc_matrix,ms_bfs_based_rpq,1,7,0.28885195800103247,0
travel,((differentFrom+) | comment) complementOf disjointWith*,csc_matrix,ms_bfs_based_rpq,1,7,0.20526754199818242,0
travel,(comment | complementOf)* differentFrom disjointWith+,lil_matrix,tensor_based_rpq,1,7,0.17646495799999684,0
travel,comment (complementOf | differentFrom)* disjointWith+,lil_matrix,tensor_based_rpq,1,7,0.17905666699516587,0
travel,((comment | complementOf)+ differentFrom)* disjointWith,lil_matrix,tensor_based_rpq,1,7,0.17639970800519222,0
travel,((differentFrom+) | comment) complementOf disjointWith*,lil_matrix,tensor_based_rpq,1,7,0.17671833299391437,0
travel,(comment | complementOf)* differentFrom disjointWith+,lil_matrix,ms_bfs_based_rpq,1,7,0.31587054100236855,0
travel,comment (complementOf | differentFrom)* disjointWith+,lil_matrix,ms_bfs_based_rpq,1,7,0.24767287500435486,0
travel,((comment | complementOf)+ differentFrom)* disjointWith,lil_matrix,ms_bfs_based_rpq,1,7,0.3168757919993368,0
travel,((differentFrom+) | comment) complementOf disjointWith*,lil_matrix,ms_bfs_based_rpq,1,7,0.21731416699913098,0
travel,(comment | complementOf)* differentFrom disjointWith+,coo_matrix,tensor_based_rpq,1,7,0.175640666995605,0
travel,comment (complementOf | differentFrom)* disjointWith+,coo_matrix,tensor_based_rpq,1,7,0.1757535420038039,0
travel,((comment | complementOf)+ differentFrom)* disjointWith,coo_matrix,tensor_based_rpq,1,7,0.17414054099936038,0
travel,((differentFrom+) | comment) complementOf disjointWith*,coo_matrix,tensor_based_rpq,1,7,0.17449041700456291,0
travel,(comment | complementOf)* differentFrom disjointWith+,coo_matrix,ms_bfs_based_rpq,1,7,0.3248184170006425,0
travel,comment (complementOf | differentFrom)* disjointWith+,coo_matrix,ms_bfs_based_rpq,1,7,0.2212329169997247,0
travel,((comment | complementOf)+ differentFrom)* disjointWith,coo_matrix,ms_bfs_based_rpq,1,7,0.3262174999981653,0
travel,((differentFrom+) | comment) complementOf disjointWith*,coo_matrix,ms_bfs_based_rpq,1,7,0.2220449579981505,0
travel,(comment | complementOf)* differentFrom disjointWith+,csr_matrix,tensor_based_rpq,1,8,0.1773403330007568,0
travel,comment (complementOf | differentFrom)* disjointWith+,csr_matrix,tensor_based_rpq,1,8,0.17577624999830732,0
travel,((comment | complementOf)+ differentFrom)* disjointWith,csr_matrix,tensor_based_rpq,1,8,0.1756021659966791,0
travel,((differentFrom+) | comment) complementOf disjointWith*,csr_matrix,tensor_based_rpq,1,8,0.1764915000021574,0
travel,(comment | complementOf)* differentFrom disjointWith+,csr_matrix,ms_bfs_based_rpq,1,8,0.34285358400666155,0
travel,comment (complementOf | differentFrom)* disjointWith+,csr_matrix,ms_bfs_based_rpq,1,8,0.23586537499795668,0
travel,((comment | complementOf)+ differentFrom)* disjointWith,csr_matrix,ms_bfs_based_rpq,1,8,0.34058445800474146,0
travel,((differentFrom+) | comment) complementOf disjointWith*,csr_matrix,ms_bfs_based_rpq,1,8,0.235610750001797,0
travel,(comment | complementOf)* differentFrom disjointWith+,csc_matrix,tensor_based_rpq,1,8,0.1764889999976731,0
travel,comment (complementOf | differentFrom)* disjointWith+,csc_matrix,tensor_based_rpq,1,8,0.17536516700056382,0
travel,((comment | complementOf)+ differentFrom)* disjointWith,csc_matrix,tensor_based_rpq,1,8,0.17534008299844572,0
travel,((differentFrom+) | comment) complementOf disjointWith*,csc_matrix,tensor_based_rpq,1,8,0.17439870900125243,0
travel,(comment | complementOf)* differentFrom disjointWith+,csc_matrix,ms_bfs_based_rpq,1,8,0.2913875000012922,0
travel,comment (complementOf | differentFrom)* disjointWith+,csc_matrix,ms_bfs_based_rpq,1,8,0.20327399999951012,0
travel,((comment | complementOf)+ differentFrom)* disjointWith,csc_matrix,ms_bfs_based_rpq,1,8,0.28880724999908125,0
travel,((differentFrom+) | comment) complementOf disjointWith*,csc_matrix,ms_bfs_based_rpq,1,8,0.20382249999966007,0
travel,(comment | complementOf)* differentFrom disjointWith+,lil_matrix,tensor_based_rpq,1,8,0.1748801249996177,0
travel,comment (complementOf | differentFrom)* disjointWith+,lil_matrix,tensor_based_rpq,1,8,0.17611741599830566,0
travel,((comment | complementOf)+ differentFrom)* disjointWith,lil_matrix,tensor_based_rpq,1,8,0.17699024999456014,0
travel,((differentFrom+) | comment) complementOf disjointWith*,lil_matrix,tensor_based_rpq,1,8,0.175924874994962,0
travel,(comment | complementOf)* differentFrom disjointWith+,lil_matrix,ms_bfs_based_rpq,1,8,0.3167230839972035,0
travel,comment (complementOf | differentFrom)* disjointWith+,lil_matrix,ms_bfs_based_rpq,1,8,0.21711337500164518,0
travel,((comment | complementOf)+ differentFrom)* disjointWith,lil_matrix,ms_bfs_based_rpq,1,8,0.3159652920003282,0
travel,((differentFrom+) | comment) complementOf disjointWith*,lil_matrix,ms_bfs_based_rpq,1,8,0.2161874580051517,0
travel,(comment | complementOf)* differentFrom disjointWith+,coo_matrix,tensor_based_rpq,1,8,0.17515620899939677,0
travel,comment (complementOf | differentFrom)* disjointWith+,coo_matrix,tensor_based_rpq,1,8,0.17542483400029596,0
travel,((comment | complementOf)+ differentFrom)* disjointWith,coo_matrix,tensor_based_rpq,1,8,0.17557558299449738,0
travel,((differentFrom+) | comment) complementOf disjointWith*,coo_matrix,tensor_based_rpq,1,8,0.17445658300130162,0
travel,(comment | complementOf)* differentFrom disjointWith+,coo_matrix,ms_bfs_based_rpq,1,8,0.32650958400336094,0
travel,comment (complementOf | differentFrom)* disjointWith+,coo_matrix,ms_bfs_based_rpq,1,8,0.22187229200062575,0
travel,((comment | complementOf)+ differentFrom)* disjointWith,coo_matrix,ms_bfs_based_rpq,1,8,0.32623658299417,0
travel,((differentFrom+) | comment) complementOf disjointWith*,coo_matrix,ms_bfs_based_rpq,1,8,0.22234612500324147,0
travel,(comment | complementOf)* differentFrom disjointWith+,csr_matrix,tensor_based_rpq,1,9,0.17561025000031805,0
travel,comment (complementOf | differentFrom)* disjointWith+,csr_matrix,tensor_based_rpq,1,9,0.1753519999983837,0
travel,((comment | complementOf)+ differentFrom)* disjointWith,csr_matrix,tensor_based_rpq,1,9,0.17635533300199313,0
travel,((differentFrom+) | comment) complementOf disjointWith*,csr_matrix,tensor_based_rpq,1,9,0.17539120799483499,0
travel,(comment | complementOf)* differentFrom disjointWith+,csr_matrix,ms_bfs_based_rpq,1,9,0.34482029100036016,0
travel,comment (complementOf | differentFrom)* disjointWith+,csr_matrix,ms_bfs_based_rpq,1,9,0.23645083299925318,0
travel,((comment | complementOf)+ differentFrom)* disjointWith,csr_matrix,ms_bfs_based_rpq,1,9,0.3411443750010221,0
travel,((differentFrom+) | comment) complementOf disjointWith*,csr_matrix,ms_bfs_based_rpq,1,9,0.2376975420047529,0
travel,(comment | complementOf)* differentFrom disjointWith+,csc_matrix,tensor_based_rpq,1,9,0.17530108299979474,0
travel,comment (complementOf | differentFrom)* disjointWith+,csc_matrix,tensor_based_rpq,1,9,0.17579549999936717,0
travel,((comment | complementOf)+ differentFrom)* disjointWith,csc_matrix,tensor_based_rpq,1,9,0.175352333993942,0
travel,((differentFrom+) | comment) complementOf disjointWith*,csc_matrix,tensor_based_rpq,1,9,0.19499220800207695,0
travel,(comment | complementOf)* differentFrom disjointWith+,csc_matrix,ms_bfs_based_rpq,1,9,0.2940158329947735,0
travel,comment (complementOf | differentFrom)* disjointWith+,csc_matrix,ms_bfs_based_rpq,1,9,0.20223791700118454,0
travel,((comment | complementOf)+ differentFrom)* disjointWith,csc_matrix,ms_bfs_based_rpq,1,9,0.2890049999987241,0
travel,((differentFrom+) | comment) complementOf disjointWith*,csc_matrix,ms_bfs_based_rpq,1,9,0.20424450000427896,0
travel,(comment | complementOf)* differentFrom disjointWith+,lil_matrix,tensor_based_rpq,1,9,0.1783426249967306,0
travel,comment (complementOf | differentFrom)* disjointWith+,lil_matrix,tensor_based_rpq,1,9,0.17641558300238103,0
travel,((comment | complementOf)+ differentFrom)* disjointWith,lil_matrix,tensor_based_rpq,1,9,0.17539041699637892,0
travel,((differentFrom+) | comment) complementOf disjointWith*,lil_matrix,tensor_based_rpq,1,9,0.17659329200250795,0
travel,(comment | complementOf)* differentFrom disjointWith+,lil_matrix,ms_bfs_based_rpq,1,9,0.31791045899444725,0
travel,comment (complementOf | differentFrom)* disjointWith+,lil_matrix,ms_bfs_based_rpq,1,9,0.21535695900092833,0
travel,((comment | complementOf)+ differentFrom)* disjointWith,lil_matrix,ms_bfs_based_rpq,1,9,0.3169104580010753,0
travel,((differentFrom+) | comment) complementOf disjointWith*,lil_matrix,ms_bfs_based_rpq,1,9,0.2170797090002452,0
travel,(comment | complementOf)* differentFrom disjointWith+,coo_matrix,tensor_based_rpq,1,9,0.17460220800421666,0
travel,comment (complementOf | differentFrom)* disjointWith+,coo_matrix,tensor_based_rpq,1,9,0.17421508400002494,0
travel,((comment | complementOf)+ differentFrom)* disjointWith,coo_matrix,tensor_based_rpq,1,9,0.17509854099625954,0
travel,((differentFrom+) | comment) complementOf disjointWith*,coo_matrix,tensor_based_rpq,1,9,0.17411979200551286,0
travel,(comment | complementOf)* differentFrom disjointWith+,coo_matrix,ms_bfs_based_rpq,1,9,0.32758424999337876,0
travel,comment (complementOf | differentFrom)* disjointWith+,coo_matrix,ms_bfs_based_rpq,1,9,0.22215083400078584,0
travel,((comment | complementOf)+ differentFrom)* disjointWith,coo_matrix,ms_bfs_based_rpq,1,9,0.32507887500105426,0
travel,((differentFrom+) | comment) complementOf disjointWith*,coo_matrix,ms_bfs_based_rpq,1,9,0.2228909580007894,0
travel,(comment | complementOf)* differentFrom disjointWith+,csr_matrix,tensor_based_rpq,1,10,0.1756213329936145,0
travel,comment (complementOf | differentFrom)* disjointWith+,csr_matrix,tensor_based_rpq,1,10,0.17563099999824772,0
travel,((comment | complementOf)+ differentFrom)* disjointWith,csr_matrix,tensor_based_rpq,1,10,0.1749169999966398,0
travel,((differentFrom+) | comment) complementOf disjointWith*,csr_matrix,tensor_based_rpq,1,10,0.17629520800255705,0
travel,(comment | complementOf)* differentFrom disjointWith+,csr_matrix,ms_bfs_based_rpq,1,10,0.34040216699941084,0
travel,comment (complementOf | differentFrom)* disjointWith+,csr_matrix,ms_bfs_based_rpq,1,10,0.2354077919953852,0
travel,((comment | complementOf)+ differentFrom)* disjointWith,csr_matrix,ms_bfs_based_rpq,1,10,0.3396256660053041,0
travel,((differentFrom+) | comment) complementOf disjointWith*,csr_matrix,ms_bfs_based_rpq,1,10,0.23602141700393986,0
travel,(comment | complementOf)* differentFrom disjointWith+,csc_matrix,tensor_based_rpq,1,10,0.17747862500254996,0
travel,comment (complementOf | differentFrom)* disjointWith+,csc_matrix,tensor_based_rpq,1,10,0.17499962500005495,0
travel,((comment | complementOf)+ differentFrom)* disjointWith,csc_matrix,tensor_based_rpq,1,10,0.17550933400343638,0
travel,((differentFrom+) | comment) complementOf disjointWith*,csc_matrix,tensor_based_rpq,1,10,0.1751817500044126,0
travel,(comment | complementOf)* differentFrom disjointWith+,csc_matrix,ms_bfs_based_rpq,1,10,0.29081241699896054,0
travel,comment (complementOf | differentFrom)* disjointWith+,csc_matrix,ms_bfs_based_rpq,1,10,0.20358200000191573,0
travel,((comment | complementOf)+ differentFrom)* disjointWith,csc_matrix,ms_bfs_based_rpq,1,10,0.28912058399873786,0
travel,((differentFrom+) | comment) complementOf disjointWith*,csc_matrix,ms_bfs_based_rpq,1,10,0.20394570799544454,0
travel,(comment | complementOf)* differentFrom disjointWith+,lil_matrix,tensor_based_rpq,1,10,0.17516491699643666,0
travel,comment (complementOf | differentFrom)* disjointWith+,lil_matrix,tensor_based_rpq,1,10,0.17801245800364995,0
travel,((comment | complementOf)+ differentFrom)* disjointWith,lil_matrix,tensor_based_rpq,1,10,0.17506562500057044,0
travel,((differentFrom+) | comment) complementOf disjointWith*,lil_matrix,tensor_based_rpq,1,10,0.1764393330013263,0
travel,(comment | complementOf)* differentFrom disjointWith+,lil_matrix,ms_bfs_based_rpq,1,10,0.3159620829974301,0
travel,comment (complementOf | differentFrom)* disjointWith+,lil_matrix,ms_bfs_based_rpq,1,10,0.2159940830024425,0
travel,((comment | complementOf)+ differentFrom)* disjointWith,lil_matrix,ms_bfs_based_rpq,1,10,0.31507975000567967,0
travel,((differentFrom+) | comment) complementOf disjointWith*,lil_matrix,ms_bfs_based_rpq,1,10,0.21616145800362574,0
travel,(comment | complementOf)* differentFrom disjointWith+,coo_matrix,tensor_based_rpq,1,10,0.17431133300124202,0
travel,comment (complementOf | differentFrom)* disjointWith+,coo_matrix,tensor_based_rpq,1,10,0.17434954099735478,0
travel,((comment | complementOf)+ differentFrom)* disjointWith,coo_matrix,tensor_based_rpq,1,10,0.17482320799899753,0
travel,((differentFrom+) | comment) complementOf disjointWith*,coo_matrix,tensor_based_rpq,1,10,0.173868042002141,0
travel,(comment | complementOf)* differentFrom disjointWith+,coo_matrix,ms_bfs_based_rpq,1,10,0.3271346659967094,0
travel,comment (complementOf | differentFrom)* disjointWith+,coo_matrix,ms_bfs_based_rpq,1,10,0.22317529199790442,0
travel,((comment | complementOf)+ differentFrom)* disjointWith,coo_matrix,ms_bfs_based_rpq,1,10,0.32571804199687904,0
travel,((differentFrom+) | comment) complementOf disjointWith*,coo_matrix,ms_bfs_based_rpq,1,10,0.22258237499772804,0
travel,(comment | complementOf)* differentFrom disjointWith+,csr_matrix,tensor_based_rpq,1,11,0.17778258299949812,0
travel,comment (complementOf | differentFrom)* disjointWith+,csr_matrix,tensor_based_rpq,1,11,0.17618970899638953,0
travel,((comment | complementOf)+ differentFrom)* disjointWith,csr_matrix,tensor_based_rpq,1,11,0.17587729100341676,0
travel,((differentFrom+) | comment) complementOf disjointWith*,csr_matrix,tensor_based_rpq,1,11,0.1749071250014822,0
travel,(comment | complementOf)* differentFrom disjointWith+,csr_matrix,ms_bfs_based_rpq,1,11,0.3410403329980909,0
travel,comment (complementOf | differentFrom)* disjointWith+,csr_matrix,ms_bfs_based_rpq,1,11,0.23682916699908674,0
travel,((comment | complementOf)+ differentFrom)* disjointWith,csr_matrix,ms_bfs_based_rpq,1,11,0.3409479999972973,0
travel,((differentFrom+) | comment) complementOf disjointWith*,csr_matrix,ms_bfs_based_rpq,1,11,0.23734062499715947,0
travel,(comment | complementOf)* differentFrom disjointWith+,csc_matrix,tensor_based_rpq,1,11,0.17528187499556225,0
travel,comment (complementOf | differentFrom)* disjointWith+,csc_matrix,tensor_based_rpq,1,11,0.17624383300426416,0
travel,((comment | complementOf)+ differentFrom)* disjointWith,csc_matrix,tensor_based_rpq,1,11,0.17507779199513607,0
travel,((differentFrom+) | comment) complementOf disjointWith*,csc_matrix,tensor_based_rpq,1,11,0.17590691700024763,0
travel,(comment | complementOf)* differentFrom disjointWith+,csc_matrix,ms_bfs_based_rpq,1,11,0.31491033399652224,0
travel,comment (complementOf | differentFrom)* disjointWith+,csc_matrix,ms_bfs_based_rpq,1,11,0.2034230830031447,0
travel,((comment | complementOf)+ differentFrom)* disjointWith,csc_matrix,ms_bfs_based_rpq,1,11,0.2891938340035267,0
travel,((differentFrom+) | comment) complementOf disjointWith*,csc_matrix,ms_bfs_based_rpq,1,11,0.20448866600054316,0
travel,(comment | complementOf)* differentFrom disjointWith+,lil_matrix,tensor_based_rpq,1,11,0.17548095900565386,0
travel,comment (complementOf | differentFrom)* disjointWith+,lil_matrix,tensor_based_rpq,1,11,0.17578679100552108,0
travel,((comment | complementOf)+ differentFrom)* disjointWith,lil_matrix,tensor_based_rpq,1,11,0.17663279199769022,0
travel,((differentFrom+) | comment) complementOf disjointWith*,lil_matrix,tensor_based_rpq,1,11,0.17589425000187475,0
travel,(comment | complementOf)* differentFrom disjointWith+,lil_matrix,ms_bfs_based_rpq,1,11,0.3167733749942272,0
travel,comment (complementOf | differentFrom)* disjointWith+,lil_matrix,ms_bfs_based_rpq,1,11,0.21637504199316027,0
travel,((comment | complementOf)+ differentFrom)* disjointWith,lil_matrix,ms_bfs_based_rpq,1,11,0.3153468750024331,0
travel,((differentFrom+) | comment) complementOf disjointWith*,lil_matrix,ms_bfs_based_rpq,1,11,0.21635537500696955,0
travel,(comment | complementOf)* differentFrom disjointWith+,coo_matrix,tensor_based_rpq,1,11,0.17448366699682083,0
travel,comment (complementOf | differentFrom)* disjointWith+,coo_matrix,tensor_based_rpq,1,11,0.17499991699878592,0
travel,((comment | complementOf)+ differentFrom)* disjointWith,coo_matrix,tensor_based_rpq,1,11,0.1743493749963818,0
travel,((differentFrom+) | comment) complementOf disjointWith*,coo_matrix,tensor_based_rpq,1,11,0.17422020799858728,0
travel,(comment | complementOf)* differentFrom disjointWith+,coo_matrix,ms_bfs_based_rpq,1,11,0.3266696669961675,0
travel,comment (complementOf | differentFrom)* disjointWith+,coo_matrix,ms_bfs_based_rpq,1,11,0.2217477919984958,0
travel,((comment | complementOf)+ differentFrom)* disjointWith,coo_matrix,ms_bfs_based_rpq,1,11,0.3244307920031133,0
travel,((differentFrom+) | comment) complementOf disjointWith*,coo_matrix,ms_bfs_based_rpq,1,11,0.22392945799947483,0
travel,(comment | complementOf)* differentFrom disjointWith+,csr_matrix,tensor_based_rpq,1,12,0.17542979100107914,0
travel,comment (complementOf | differentFrom)* disjointWith+,csr_matrix,tensor_based_rpq,1,12,0.17529887500131736,0
travel,((comment | complementOf)+ differentFrom)* disjointWith,csr_matrix,tensor_based_rpq,1,12,0.1761066659964854,0
travel,((differentFrom+) | comment) complementOf disjointWith*,csr_matrix,tensor_based_rpq,1,12,0.17593137500080047,0
travel,(comment | complementOf)* differentFrom disjointWith+,csr_matrix,ms_bfs_based_rpq,1,12,0.34340295800211607,0
